RANK,USER,TOTAL,GATE,DELAY,TICK
857,ChrisSor54,168,156,12,
858,Horder48,168,156,12,
859,jog\_ming,168,156,12,
860,Hawk,168,156,12,
861,Ergonic,168,156,12,
862,MCPolaire(MaRRon),168,156,12,
863,AgeReneRe,168,156,12,
864,greenmist,168,156,12,
865,Molybdene,168,156,12,
866,XCido,168,156,12,
867,Lucius Tatus,168,156,12,
868,Titansmasher,168,156,12,
869,peepet2001,168,156,12,
870,DestinyHailstorm,168,156,12,
871,kai.verleysen,168,156,12,
872,Derpniel,168,156,12,
873,HannoMontano,168,156,12,
874,Glovemage,168,154,14,
875,jaggy,168,156,12,
876,萌えメン俠客,168,156,12,
877,redDice,168,156,12,
878,GorsBlanc,168,156,12,
879,crew6,168,156,12,
880,lozzajp,168,156,12,
881,AbbyisAbby,168,156,12,
882,CatNdalf,168,156,12,
883,Ruby Cascade,168,156,12,
884,OriginalQverty [RU],168,156,12,
885,LukewarmNuggets,168,156,12,
