RANK,USER,TOTAL,GATE,DELAY,TICK
742,CEO Olotando,10,8,2,
743,Altamiro,10,8,2,
744,kjnsbdfkbjlsfgjlno;sGHRl'hior,10,8,2,
745,shells,10,8,2,
746,0hm,10,8,2,
747,Horschtele,10,8,2,
748,TheTrueHansen,10,8,2,
749,Jakob MPunkt,10,8,2,
750,Lake,10,8,2,
751,Alcarcalimo,10,8,2,
752,bang,10,8,2,
753,Jumpy,10,8,2,
754,Rawsome,10,8,2,
755,Kohlerevier,10,8,2,
756,a.shapiro.shapiro,10,8,2,
757,Dagon,10,8,2,
758,Nandschgi,10,8,2,
759,BOT Dan,10,8,2,
760,[Senaky]paschep,10,8,2,
761,OGNaes,10,8,2,
762,PythonPlusPlus,10,8,2,
763,jarom,10,8,2,
764,Arctic,10,8,2,
765,izckl,10,8,2,
766,Klunki,10,8,2,
767,SteveoCalise,10,8,2,
768,KalashnikovDeLorean,10,8,2,
769,Arnavion,10,8,2,
770,SoWhat?!,10,8,2,
771,xiezh2002,10,8,2,
772,Pro G Rammer,10,8,2,
773,Logxen,10,8,2,
774,Skar,10,8,2,
775,FireStorm,10,8,2,
776,dimlight1998,10,8,2,
777,wogget,10,8,2,
778,Kobald,10,8,2,
779,Chikara San,10,8,2,
780,Derwall,10,8,2,
781,boemo.hub,10,8,2,
782,speyactilus,10,8,2,
783,hannes,10,8,2,
784,G'dÃ¤rm,10,8,2,
785,Tandaradei,10,8,2,
786,livetalk,10,8,2,
787,Leages,10,8,2,
788,adamo,10,8,2,
789,Concedo,10,8,2,
790,[IOL] Cringy,10,8,2,
791,LordFyren070,10,8,2,
792,[EZ]IllskillzÂ©,10,8,2,
793,tofik,10,8,2,
794,Phantom,10,8,2,
795,nagaiyuuki,10,8,2,
796,wurststinker333,10,8,2,
797,Artis,10,8,2,
798,[FdB] JEKK5T,10,8,2,
799,`basTi,10,8,2,
800,ELEKTRIKER-GERMANY98,10,8,2,
801,Khuun,10,8,2,
802,3,10,8,2,
803,Bealth,10,8,2,
804,Mosquitsch,10,8,2,
805,stratege8,10,8,2,
806,Dubbelnugge,10,8,2,
807,Sandalf The Blue,10,8,2,
808,Lorico,10,8,2,
809,GuyWithLag,10,8,2,
810,mov-taurec,10,8,2,
811,Adurio,10,8,2,
812,FinFighter,10,8,2,
813,Chill,10,8,2,
814,sinTH,10,8,2,
815,Flo,10,8,2,
816,tanaka.hideyuki,10,8,2,
817,Boots_Electric,10,8,2,
818,Binaryclock03,10,8,2,
819,PearCoding,10,8,2,
820,Skorpi,10,8,2,
821,Der lachende Mann,10,8,2,
822,Cavxyn,10,8,2,
823,maltebeckmann,10,8,2,
824,Myratax,10,8,2,
825,Lrns123,10,8,2,
826,[1up]oppa05,10,8,2,
827,loots,10,8,2,
828,Fabi,10,8,2,
829,Anjin24,10,8,2,
830,Flo,10,8,2,
831,ragdel,10,8,2,
832,robert,10,8,2,
833,Manni,10,8,2,
834,Ayaal,10,8,2,
835,Sisyphus,10,8,2,
836,tomfii,10,8,2,
837,Sherogt,10,8,2,
838,EthynWithAY,10,8,2,
839,Shakesbierskyj,10,8,2,
840,takethefake,10,8,2,
841,jviguy,10,8,2,
842,Toni Makaroni,10,8,2,
843,QuidWared,10,8,2,
844,jooker,10,8,2,
845,Corneus,10,8,2,
846,iTod,10,8,2,
847,Red War Hammer,10,8,2,
848,Obi-Wan KenBundi,10,8,2,
849,Napoleon Bonatarte,10,8,2,
850,Aug,10,8,2,
851,Zeitun,10,8,2,
852,MalevolentSquid,10,8,2,
853,djues3,10,8,2,
854,Paul,10,8,2,
855,michael.seanluc,10,8,2,
856,Legendary Claw,10,8,2,
857,Khepri,10,8,2,
858,Mafeld,10,8,2,
859,Tetrahelix,10,8,2,
860,1893,10,8,2,
861,Mudvayne,10,8,2,
862,bass,10,8,2,
863,Cpt. Yoggie,10,8,2,
864,knitta,10,8,2,
865,AlibabaXXX,10,8,2,
866,Buzzermann,10,8,2,
867,Betagan,10,8,2,
868,"Yuu, The Envoy of Daath",10,8,2,
869,Nerago,10,8,2,
870,ParaSid,10,8,2,
871,bennej,10,8,2,
872,Nex,10,8,2,
873,Retrovirus,10,8,2,
874,Strohhut Rocker,10,8,2,
875,and Terence Hill,10,8,2,
876,takaro,10,8,2,
